"","paddy.slevel","paddy.temp","paddy.ph","paddy.season","paddy.humidity","paddy.variation","paddy.yield"
"2990",1001,17.6,6.4,0,93,1,670.974959180846
"2991",1263,31.5,5.7,1,86,5,684.838789666537
"2992",1789,23.2,7.6,1,88,5,555.852948668568
"2993",1338,34.3,6.9,0,90,5,765.319115233918
"2994",159,38.5,4.9,0,92,1,727.177764153263
"2995",969,38.6,3.5,0,71,1,941.123463341501
"2996",1361,33.8,3.3,0,93,5,857.879934871259
"2997",306,30.6,4.5,0,79,5,844.713425124064
"2998",1228,30.6,4.6,0,68,5,708.985293128838
"2999",1440,30.7,8.6,1,80,1,641.85757333956
"3000",1983,18.1,6.3,0,83,1,862.349539351029
"3001",180,16.6,8.8,0,86,5,688.197669033737
"3002",1849,34.6,6.6,0,73,5,787.903936315949
"3003",2136,25.7,3.9,0,73,5,708.411181430953
"3004",1056,15.7,6,0,75,1,871.551086198694
"3005",260,27.6,7.1,0,87,1,833.790248973916
"3006",1609,21.2,5.6,0,75,5,771.556951268576
"3007",1370,21.3,5.8,0,62,5,629.625401855446
"3008",2077,37.3,4.1,0,86,5,773.029309076568
"3009",2411,16.1,3.8,0,70,1,756.622650222077
"3010",160,17.7,8,0,77,1,649.082522043803
"3011",1483,24.5,4.8,0,94,5,684.667880018242
"3012",1552,36.4,7.9,0,92,5,653.761336936926
"3013",1464,27.5,6.6,0,87,5,697.843346519706
"3014",706,36.5,5.3,0,72,1,939.00060695208
"3015",606,31.3,3.6,0,82,1,864.534042123705
"3016",411,33.5,3.6,0,69,5,732.889502573138
"3017",2233,33.4,8.4,0,91,5,591.429884925795
"3018",1243,15.4,6.5,1,61,5,567.269135658474
"3019",2181,35.7,3.5,1,82,1,687.377919675782
"3020",333,38.7,6.8,0,68,1,816.426034655888
"3021",1954,26.3,3.7,1,61,5,504.422243083051
"3022",46,27,8.6,0,73,5,762.659726400549
"3023",1091,17.6,7.9,0,67,5,700.461123592686
"3024",1086,19.4,8.8,0,80,1,755.756864836439
"3025",2071,36.6,5.2,0,88,1,940.225223548866
"3026",1125,17.9,3.7,0,80,5,694.253597986729
"3027",2265,39.5,7.7,0,66,5,690.497587590168
"3028",2061,21.6,8.3,0,84,5,828.023431465651
"3029",2322,39.4,3.9,0,63,1,812.098817403118
"3030",1157,36.5,6.1,0,79,1,716.189812162581
"3031",1596,35.9,7.2,0,71,5,633.661303723541
"3032",2321,24.1,8.4,0,87,5,609.280572078812
"3033",1846,32.7,7.7,0,71,5,789.479506248608
"3034",1081,39.3,5.6,0,81,1,920.451344018026
"3035",2313,36.3,4,0,67,1,818.241528409999
"3036",1779,26.5,4.6,0,94,5,786.103619285859
"3037",306,39,8.5,0,76,5,726.228299325643
"3038",180,16.5,5.1,0,69,5,509.873875121896
"3039",1984,38,6.6,0,67,1,925.773105793633
"3040",294,26.3,8.6,0,80,1,726.245077462712
"3041",1977,16.5,5.5,0,77,5,702.537241481089
"3042",2424,36.8,7.2,0,74,5,530.480530221636
"3043",2269,24.7,7.2,0,77,5,589.865319842162
"3044",544,25.2,5,0,92,1,773.972815647721
"3045",1503,20.3,7.5,0,76,1,747.766338253859
"3046",589,20.6,8.1,0,66,5,774.959584667037
"3047",2078,23.9,8.2,0,80,5,764.750902409044
"3048",1743,23.8,6.2,0,78,5,703.912067071845
"3049",738,26,8.7,0,91,1,768.539831391536
"3050",1373,29.2,5.6,0,69,1,733.999122752963
"3051",2301,29.6,5.2,0,78,5,917.446152097546
"3052",117,20,8.8,0,76,5,562.394162453711
"3053",83,20.8,6.7,0,80,5,683.160720994541
"3054",1278,27.7,6.7,0,71,1,808.304259018041
"3055",1564,15.2,4.8,0,87,1,833.659592096228
"3056",1105,18.1,7.3,0,94,5,661.04744731371
"3057",1068,25.3,7.6,0,61,5,879.603729203033
"3058",728,15.6,5.4,0,80,5,593.468998469568
"3059",2443,38.6,4.1,0,83,1,1001.69508407901
"3060",1703,38.2,6.3,0,93,1,800.201912255337
"3061",781,24.4,3.9,0,85,5,790.472117710548
"3062",1900,32.6,8.4,1,73,5,616.600651565629
"3063",176,39.2,7.1,0,64,5,772.377630936292
"3064",952,34.7,5.9,0,82,1,748.291678222207
"3065",2037,30.8,8.3,0,84,1,694.162320993686
"3066",1561,32.9,8.6,0,84,5,684.432640958888
"3067",1223,31.7,7.5,0,86,5,769.259273524707
"3068",953,25.2,3.8,0,69,5,895.857294540231
"3069",261,31.9,7.9,1,81,1,713.3549514149
"3070",1539,39.5,4.2,0,79,1,862.532366835512
"3071",1749,39,4.6,0,64,5,853.115059916551
"3072",508,36.7,7.5,0,80,5,713.880980395091
"3073",355,15.7,8.2,0,61,5,525.244092991731
"3074",1556,29.7,5.8,0,66,1,693.901817714019
"3075",653,25.5,3.1,0,93,1,889.16241870805
"3076",1042,35.1,4.3,1,76,5,516.477268169789
"3077",625,40,5,1,72,5,496.5697195963
"3078",185,29.8,5.1,0,93,5,689.486748480704
"3079",1570,17.1,6.6,0,91,1,828.186934934153
"3080",980,30.3,5.2,0,86,1,846.783402080958
"3081",2011,27.5,5.9,0,62,5,747.425711868952
"3082",1085,21.9,4.8,0,82,5,748.41446649128
"3083",1315,15.7,8.4,0,78,5,567.006966879126
"3084",1958,20.4,8.9,0,81,1,834.688343460827
"3085",1234,24.2,6.7,1,67,1,596.735528061011
"3086",1395,38.1,5.8,0,89,5,800.580842521352
"3087",2247,30.9,3.5,0,61,5,794.46168258631
"3088",1051,36.5,8,0,93,5,807.417896653836
"3089",1992,32.3,7,0,82,1,838.815996229338
"3090",69,24.5,6.4,1,77,1,536.213790993982
"3091",637,25.4,4.3,0,88,5,779.922224053492
"3092",345,24.5,8.9,0,70,5,701.552237508198
"3093",2348,36.5,8.2,1,82,5,723.521424666978
"3094",300,27.1,8.5,0,84,1,857.176620311414
"3095",406,19.2,6.4,0,83,1,711.764013251135
"3096",2259,27.1,8.3,0,94,5,791.903861037766
"3097",896,30.3,8.9,1,61,5,650.92757071058
"3098",1818,15.3,8.4,1,92,5,543.485479759208
"3099",2161,36.4,7,0,74,1,871.613916494728
"3100",271,15.6,8.6,0,72,1,710.804856820808
"3101",1646,23.9,4,0,76,5,663.759618989813
"3102",547,24.8,3.7,0,92,5,774.954629961091
"3103",2453,17.3,8.9,0,66,5,664.668206952047
"3104",1265,25.5,5.7,0,80,1,702.534107786293
"3105",2144,36.4,7.1,0,67,1,814.584403097009
"3106",1971,19,6,0,85,5,591.054120244614
"3107",429,29.4,7.4,0,84,5,826.765787454012
"3108",220,18.4,6.5,1,73,5,441.137705223324
"3109",1864,35.7,4.9,0,91,1,758.416470854233
"3110",2432,21.2,7.1,0,77,1,811.593614266409
"3111",1571,32.1,3.4,0,64,5,783.975169295445
"3112",150,36.2,7.3,0,87,5,683.891168686872
"3113",551,28.3,3.4,0,88,5,721.048188752805
"3114",526,28.7,6.3,0,79,1,785.467997274827
"3115",387,36.2,7,0,91,1,777.526295231655
"3116",472,26.9,4.2,1,62,5,528.858765443632
"3117",157,37.6,4.9,0,81,5,610.260724606148
"3118",375,26.7,6.6,0,67,5,772.237944432224
"3119",2450,36.2,5.4,1,92,1,713.653878122568
"3120",606,15.2,7,0,79,1,701.712008344475
"3121",1663,21.8,6.9,0,88,5,754.584283474833
"3122",611,30.2,4.6,1,87,5,519.699196983129
"3123",1715,37.5,4.6,0,60,5,737.341605421777
"3124",1045,16.2,8.5,0,90,1,760.453487800745
"3125",267,19.7,6.6,0,91,1,769.067463775476
"3126",11,32.4,6.4,0,68,5,642.356451286469
"3127",879,30.4,5.3,1,80,5,641.128301961968
"3128",2049,25.7,8.9,0,93,5,683.633128708849
"3129",2493,16.9,8.8,0,63,1,892.587300176577
"3130",1788,15.2,8.2,0,69,1,857.650204515085
"3131",277,19.1,4.1,0,94,5,620.994154810129
"3132",2342,38,6.7,0,74,5,735.098753264174
"3133",2240,36.8,4.3,0,61,5,685.336695432973
"3134",1811,16.7,6.2,0,67,1,876.562143396586
"3135",117,21,6.8,0,61,1,711.901866524325
"3136",375,18.5,5.4,0,61,5,587.095555100435
"3137",786,24.5,5.7,0,65,5,697.271201487941
"3138",1189,30.9,6.2,0,73,5,702.664480668803
"3139",652,28.3,4.6,1,79,1,634.43467473068
"3140",195,26.8,3.1,0,89,1,797.056610187671
"3141",1446,35,6.8,0,64,5,749.948774495473
"3142",1157,17,4.1,0,77,5,720.196400260708
"3143",1497,39.7,3.6,0,72,5,727.997364220209
"3144",2070,38.5,5.9,1,66,1,746.451495261863
"3145",532,18.2,6.6,0,91,1,721.510579774622
"3146",1442,28,4.7,0,75,5,793.28014558026
"3147",203,30.6,7.7,0,92,5,696.707417897414
"3148",343,29,4.5,0,93,5,671.383416877749
"3149",1040,15.4,5.1,0,60,1,693.347603292204
"3150",1223,33.4,7.7,0,81,1,831.886154471431
"3151",965,18.4,8.5,0,86,5,720.296722755302
"3152",1934,16.5,7.2,0,89,5,579.004682270655
"3153",1033,15.3,8.4,0,64,5,663.464522311309
"3154",213,33.8,7.2,1,85,1,609.962618816644
"3155",1575,38.2,6.6,1,92,1,684.271882645165
"3156",1847,20.5,7,0,69,5,834.412619704381
"3157",1394,28.1,7.8,1,80,5,532.153115266313
"3158",1958,17.3,7.7,0,63,5,560.48759521218
"3159",545,17,5.3,0,86,1,801.423448312562
"3160",911,33.1,7.2,0,83,1,870.140083677446
"3161",2401,30.3,7.9,0,61,5,763.465191711051
"3162",1027,15.1,5,1,85,5,530.390138113095
"3163",130,31.1,8.8,0,63,5,779.674632661045
"3164",1316,17.9,5.5,1,66,1,637.233211523077
"3165",1197,38,8,1,85,1,720.23645285517
"3166",2275,20.2,5.3,1,64,5,643.807666803089
"3167",319,37.2,8.1,0,84,5,739.307335702082
"3168",1091,37.8,9,0,82,5,727.550690512483
"3169",2473,20.4,3.5,0,81,1,963.51281767323
"3170",1405,29.7,3.3,0,94,1,855.578771458628
"3171",223,15.6,4.1,0,66,5,635.063942483005
"3172",1048,34.4,3.2,0,92,5,727.43930562865
"3173",2474,32.3,4.6,0,89,5,717.541772259089
"3174",2374,18.2,9,0,79,1,703.439275536221
"3175",1016,31,6.3,0,76,1,784.802570636384
"3176",1840,20,6.8,0,94,5,795.334474525104
"3177",100,26.9,8.4,0,93,5,720.169679517858
"3178",1636,29.5,6.7,0,72,5,843.055059729765
"3179",950,16.2,8.9,1,61,1,625.094276037998
"3180",1302,28.8,5.9,0,81,1,786.214056444199
"3181",2313,35.9,7.4,0,73,5,691.615596250631
"3182",532,15.7,7.7,1,82,5,477.292558795307
"3183",197,21.7,6.1,0,68,5,692.522556672338
"3184",2379,19.3,3.4,0,81,1,817.009651936435
"3185",1545,15.5,5.1,0,90,1,834.751204377972
"3186",1028,27,5.3,0,80,5,830.051870807074
"3187",1810,17.4,4.5,0,82,5,596.197465880929
"3188",2028,16.5,5.3,1,83,5,423.932861820019
"3189",2167,16.1,6,0,70,1,772.161170483256
"3190",2060,22.9,3.3,1,68,1,700.927826638023
"3191",2269,34.1,8.2,0,91,5,786.687615606934
"3192",2251,35.9,7,0,84,5,754.815209362035
"3193",820,33.7,5.4,0,83,5,765.309791701535
"3194",1429,24.7,4.9,0,73,1,742.487620139339
"3195",505,33.7,5.2,0,64,1,678.11512160503
"3196",2205,22.4,5,1,80,5,686.869153454124
"3197",1722,40,4.7,1,69,5,609.129143871056
"3198",485,31.1,7.4,0,69,5,783.21669762178
"3199",1723,36.1,4.6,0,63,1,698.99152283712
"3200",2009,24.9,3.1,1,73,1,671.144478120065
"3201",456,16.4,6.4,0,73,5,684.420246984033
"3202",1023,23.5,7.8,0,91,5,734.187550788435
"3203",922,19.9,5.9,0,87,5,665.863731779003
"3204",91,38.2,5.2,1,85,1,645.580745061549
"3205",1378,25.7,4,1,70,1,641.28482073235
"3206",2196,19,6.6,0,87,5,655.155544770726
"3207",1165,23,8.2,0,65,5,729.256766304995
"3208",1602,21.5,5.8,1,70,5,505.618011225791
"3209",1392,39.6,3.1,1,75,1,679.761748287516
"3210",2176,18.2,3,0,67,1,943.701654140993
"3211",1404,25.6,6.4,0,94,5,790.225966561896
"3212",2311,39.7,4,1,68,5,525.518726289738
"3213",1677,29.4,9,0,74,5,742.198833830965
"3214",1086,31.6,8.2,0,79,1,724.744524798977
"3215",416,34.4,4.1,0,85,1,841.543279863739
"3216",1672,33.1,8.4,0,80,5,827.856608394844
"3217",1209,16.8,3.8,0,69,5,656.405561118542
"3218",1182,20.2,3.6,0,90,5,638.85207954639
"3219",298,27.4,7.1,0,89,1,683.241989300586
"3220",1492,22,3.3,0,61,1,740.845085393327
"3221",1626,20,6.6,0,61,5,830.071112948159
"3222",827,23.7,4.6,0,62,5,726.102884664821
"3223",1942,16.6,3.8,1,72,5,550.223831979868
"3224",1008,25.1,8.2,0,82,1,934.476337574112
"3225",832,32,3.7,0,76,1,851.515612343792
"3226",710,18,3.4,0,88,5,689.189117902424
"3227",1976,34.3,4.4,0,69,5,637.869863507027
"3228",1641,29.5,4.2,0,91,5,862.021806176441
"3229",911,29.1,6.3,0,80,1,719.205309598086
"3230",2347,25.3,5.4,0,85,1,794.148080761079
"3231",999,33.8,8.7,0,86,5,703.729862626642
"3232",990,24.4,7.2,0,68,5,735.14732340506
"3233",2269,34.2,6.4,0,84,5,729.388286770942
"3234",108,31.7,3.4,1,86,1,693.98770519377
"3235",1510,28.7,4.9,0,62,1,792.942521973358
"3236",1024,26.5,4.7,1,90,5,577.423088306872
"3237",546,30.2,9,0,89,5,781.832591281272
"3238",1521,15.9,7.2,0,71,5,727.369666305215
"3239",1638,23,6.2,0,87,1,787.873214440575
"3240",1101,27.7,6.3,0,73,1,833.018686374029
"3241",1737,35.5,7.1,0,61,5,754.767123594259
"3242",1120,17.7,6.6,0,76,5,694.029889686499
"3243",2181,17.6,6.7,1,90,5,547.814327629749
"3244",1784,35.9,9,0,68,1,778.656589915045
"3245",1320,33.4,7.3,0,67,1,859.758333384525
"3246",2310,33.5,6.7,0,91,5,803.66175994277
"3247",1896,30.7,5.5,0,68,5,736.128020783265
"3248",504,29.9,7.9,0,77,5,630.375934485346
"3249",1822,33.9,4.2,0,94,1,879.169319410964
"3250",2170,33.2,7.4,1,69,1,610.141471098177
"3251",456,37.4,6.6,0,81,5,644.867720322994
"3252",361,34,7.9,0,69,5,635.274594913547
"3253",1448,38.1,8.5,1,93,5,554.098417148149
"3254",1307,19.4,5.7,0,74,1,929.485154151917
"3255",1568,27.1,4.5,1,70,1,771.823248783282
"3256",74,38.3,6.8,0,84,5,660.734810198968
"3257",1056,28.1,5,0,91,5,763.059521955438
"3258",635,23.9,6.9,1,64,5,513.837535644416
"3259",574,23.3,4,0,79,1,885.8620008997
"3260",1293,19.3,8.9,0,75,1,790.970486646984
"3261",1153,20.4,5.7,0,71,5,764.84209355743
"3262",2101,16.4,3.3,1,64,5,568.787673325278
"3263",2337,23.6,7.9,0,60,5,739.837085960122
"3264",2013,24.6,5,0,89,1,814.588847768027
"3265",562,22.9,4.4,0,80,1,817.839923400121
"3266",567,33.7,3.7,0,76,5,794.804938921394
"3267",779,19.5,6.7,1,85,5,510.258940250302
"3268",576,39.9,7.6,1,87,5,685.898656615367
"3269",100,22.3,7.5,1,72,1,572.827670913345
"3270",1074,35.1,4.9,0,75,1,956.965049732632
"3271",1789,20.9,8.2,0,86,5,705.587757510754
"3272",1029,21.6,8.7,0,83,5,583.402477973141
"3273",337,31.4,7.5,1,86,5,637.421946953206
"3274",217,36.5,5.8,0,67,1,753.007538500242
"3275",448,23.3,7.9,0,67,1,801.114472079401
"3276",2439,35.8,4.1,0,77,5,794.579311351602
"3277",115,22.3,5.7,0,66,5,486.505166130761
"3278",1668,28.1,7.5,0,63,5,735.416978636446
"3279",1222,23.9,5.5,0,78,1,842.430490158343
"3280",2346,28.9,3.4,0,79,1,867.535425171567
"3281",1412,32.5,7.5,0,65,5,784.679760496753
"3282",1507,22,3.4,0,62,5,722.818402643315
"3283",1932,20.6,4.4,0,90,5,842.462103487924
"3284",1717,29,6.5,0,94,1,849.497563488937
"3285",74,18.7,7.6,0,74,1,691.669546145325
"3286",2230,37.3,3.9,0,74,5,695.016758896721
"3287",1705,26,4.6,0,84,5,779.88667160583
"3288",1115,26.4,3.9,0,84,5,659.61482290489
"3289",255,20.3,8.2,0,83,1,718.176231793283
"3290",1964,20.8,6.5,0,86,1,897.413176693954
"3291",2405,23.7,3.6,0,71,5,735.799754954254
"3292",376,35.7,6.6,0,63,5,673.399304039776
"3293",831,19.8,7,0,61,5,556.933765124995
"3294",1300,39.9,5.1,0,91,1,918.178627977613
"3295",78,35.1,6.5,1,68,1,738.29090121823
"3296",1456,27.7,4.7,0,76,5,747.713666292839
"3297",51,34.5,8.3,0,64,5,689.661289642875
"3298",1521,24.8,6.6,0,73,5,661.672443353261
"3299",2491,37.4,3.6,1,78,1,680.218361628552
"3300",1694,22.4,8.4,0,81,1,757.063352464077
"3301",1731,25.3,6.9,1,91,5,590.955806244165
"3302",1715,17.8,4.4,1,93,5,545.061276282649
"3303",1663,16,7,0,66,5,582.638260143964
"3304",923,31.7,6.3,0,73,1,909.467957324038
"3305",1773,28.9,5.8,0,87,1,800.180153890202
"3306",493,20.6,5.4,0,86,5,668.565996681961
"3307",1492,30,4.6,0,80,5,819.560519450655
"3308",1634,18.4,7.1,1,74,5,586.217825339797
"3309",2290,26.7,8.4,0,75,1,886.117973675331
"3310",2147,18.8,5.9,0,82,1,774.244230263866
"3311",459,34.4,7.5,0,67,5,572.731451185731
"3312",202,19.4,6.2,0,80,5,571.321938788363
"3313",2157,35.6,4.9,1,86,5,674.789458195058
"3314",2052,31,4.2,1,77,1,754.426511897085
"3315",2222,23.9,5.7,0,90,1,881.842487557636
"3316",482,33.9,3.3,0,81,5,667.394207177373
"3317",1638,19,5,0,91,5,680.320282587005
"3318",1956,29.9,6.9,0,80,5,746.576335257851
"3319",1742,24.9,7.3,1,92,1,682.273821831526
"3320",166,23.8,6.8,1,85,1,700.334491964895
"3321",1277,34.5,3.1,1,74,5,535.400122574841
"3322",150,33.6,6.3,0,60,5,680.919375790594
"3323",1377,24.9,5.9,0,84,5,783.683145527417
"3324",2378,22.7,6.7,0,60,1,986.667046653262
"3325",1695,29.4,3.8,0,64,1,733.439440253036
"3326",247,27.4,3.3,0,65,5,662.69019539468
"3327",2174,36.3,5.4,0,86,5,842.3992241888
"3328",1234,39.7,4.8,1,62,5,697.608195974802
"3329",1398,27.3,3.1,0,76,1,804.246832197532
"3330",1634,30.1,8.1,0,75,1,805.120643375752
"3331",1505,32.2,4.8,0,81,5,811.285025129716
"3332",2454,22.4,6.9,0,90,5,718.188248660105
"3333",2404,19.8,7.5,0,79,5,554.112707819634
"3334",178,27.6,8.6,0,73,1,629.738373235644
"3335",1434,23.5,3,1,67,1,795.805989011812
"3336",1125,39.9,4.8,0,81,5,711.901287532722
"3337",2090,31,7.1,1,64,5,571.068424673285
"3338",468,15.1,7.6,0,90,5,584.58803415997
"3339",2032,26.4,5.7,1,83,1,702.993795318374
"3340",1315,30.5,4.2,0,85,1,863.380931841675
"3341",408,28,7.6,0,81,5,577.483568293974
"3342",418,15.4,7,0,83,5,566.189536844225
"3343",551,20.9,4.7,1,72,5,566.502503833423
"3344",980,36.8,7.1,0,61,1,669.218527789538
"3345",2133,28,8.6,1,63,1,822.829513379838
"3346",137,31.1,3.9,1,87,5,581.492779372881
"3347",1891,30.7,7.1,1,86,5,515.493163687643
"3348",181,15.7,4.4,0,66,5,791.46364981231
"3349",28,19.5,5,0,70,1,774.529663985595
"3350",2169,29.5,6.3,1,67,1,656.681235072513
"3351",2384,30.1,3.4,0,85,5,668.141530353265
"3352",1045,25,6.2,1,61,5,611.704328039195
"3353",1293,35,3.1,0,62,5,863.073627837002
"3354",1956,36.3,6.6,0,91,1,867.468136995255
"3355",373,22.9,6.1,0,90,1,802.430699835531
"3356",2223,39.2,7,0,86,5,789.945784638015
"3357",2259,18.2,4.6,0,64,5,722.840432966283
"3358",1675,37.1,8.7,1,78,5,623.552754164363
"3359",2076,34.1,4.9,0,92,1,892.642008734401
"3360",1466,34.3,6,0,60,1,799.775119995077
"3361",1691,26.6,6.5,0,64,5,730.970409178796
"3362",992,26.3,8.6,1,92,5,563.39962380783
"3363",767,24.1,3.3,0,74,5,896.288228019451
"3364",2102,20.8,7.1,1,88,1,712.488425585131
"3365",393,32.5,5,0,66,1,884.747955342755
"3366",2257,21.6,3.2,0,91,5,818.873962969519
"3367",1773,16.9,3.8,0,86,5,639.730517267405
"3368",1184,37.4,6.8,0,87,5,826.630515131789
"3369",1161,18.6,5.9,0,80,1,870.757835230324
"3370",1366,20.1,5.3,0,66,1,801.418471130698
"3371",1476,39.4,3.9,1,68,5,660.096227416458
"3372",266,39.3,4.3,0,73,5,643.959836518237
"3373",2231,28.5,7,0,94,5,724.137485570585
"3374",344,27.2,5.9,1,85,1,728.857935406268
"3375",1019,22.5,7.6,1,79,1,592.921237216797
"3376",1587,17,4.6,0,87,5,695.702746584235
"3377",1332,15.8,4.7,0,65,5,499.036368910068
"3378",172,26.8,4,0,93,5,719.015514408238
"3379",2408,26.4,4,0,70,1,770.465360597397
"3380",418,38.7,6.7,0,91,1,772.555453225505
"3381",696,37.2,7.1,0,88,5,733.120695555893
"3382",1189,34.4,7.3,0,86,5,840.220210320937
"3383",1676,31.6,4.5,0,92,5,808.579778073666
"3384",1432,26.1,6.3,1,91,1,727.503201575018
"3385",1688,18.7,7.1,0,73,1,746.456224176412
"3386",1339,20,8.6,0,87,5,665.853231501145
"3387",1126,24.6,7.8,0,78,5,658.618866473747
"3388",161,35.3,7.1,1,71,5,558.823071490042
"3389",1174,20.5,3.1,0,68,1,822.925511056868
"3390",515,32,4.9,0,67,1,853.86237752003
"3391",1962,35.7,4.2,0,70,5,745.391997485422
"3392",685,18.7,4.9,0,76,5,603.831379367815
"3393",201,19,4.3,0,75,5,500.239007299145
"3394",270,39.4,5.6,0,62,1,713.87978871353
"3395",1020,37.3,8.9,1,62,1,774.470899735267
"3396",1523,37.4,5.3,1,85,5,595.744515823511
"3397",1279,15.1,8.3,0,68,5,755.628553393763
"3398",1881,22.5,3.8,0,86,5,772.423519194126
"3399",2165,18.6,6.8,0,86,1,677.204805232274
"3400",340,17.9,3.1,0,88,1,865.767359679254
"3401",351,31.7,4.1,0,70,5,717.090415162966
"3402",2459,20.8,4.3,0,87,5,668.189638542632
"3403",768,31.2,4.9,0,91,5,659.832451220912
"3404",1687,18.5,8.7,0,87,1,811.359310476109
"3405",2430,28.6,3.4,0,92,1,938.972667201112
"3406",1020,37.8,4.8,0,78,5,637.487687892281
"3407",1415,24.6,7.1,1,63,5,729.543157593192
"3408",1689,26,7.2,1,84,5,620.664880125939
"3409",1451,27.4,5.9,0,62,1,883.158679438444
"3410",1056,29,4.8,0,65,1,802.55395534914
"3411",1798,17.6,5.9,0,71,5,668.269044545013
"3412",2157,29.9,3.4,1,81,5,641.78140166526
"3413",565,20.8,4.2,0,67,5,865.464659710415
"3414",1101,37.7,3.7,0,89,1,823.712150267481
"3415",220,26.5,5.8,0,70,1,793.491388453792
"3416",14,35.8,5.6,0,69,5,588.22127605866
"3417",594,26.5,5.6,0,67,5,884.448668772044
"3418",1254,27.3,7.1,0,71,5,687.375052164619
"3419",1515,32.4,4.1,0,82,1,902.731191498848
"3420",311,18.6,3.6,0,76,1,807.310918462463
"3421",1869,24.9,4.9,0,77,5,846.987541601993
"3422",2469,38.1,3.9,0,89,5,786.89339964961
"3423",397,18.3,5.9,0,85,5,597.350483888295
"3424",1583,33.4,6.8,0,87,1,754.944458014021
"3425",30,24.1,5.8,0,64,1,881.329349133497
"3426",55,17,7.3,0,75,5,553.140166560964
"3427",1856,18.8,3.6,0,90,5,667.504478622383
"3428",2308,29.2,3.8,1,85,5,606.00069781843
"3429",961,39.9,7.2,0,65,1,828.475721626698
"3430",691,15.8,4.9,0,68,1,794.204703706782
"3431",2167,39.9,3.9,0,72,5,844.627095324298
"3432",2456,36.6,6.7,0,92,5,745.384322510411
"3433",312,25.7,6.9,1,70,5,643.386712445257
"3434",1462,32.9,6.5,0,62,1,789.582877683764
"3435",1427,23.4,8.2,1,76,1,645.673646226836
"3436",1837,35.4,3.4,0,65,5,754.852103542847
"3437",1257,33.5,3.5,0,92,5,703.286551761751
"3438",683,16.2,7.5,0,67,5,745.136391794464
"3439",1983,26.9,3.4,0,80,1,833.25353609398
"3440",1058,39.6,7.3,0,81,1,722.882984601893
"3441",1126,16.8,7.2,1,64,5,571.386864548549
"3442",206,36.9,7.3,1,61,5,535.889972369963
"3443",2324,20.2,6.2,0,64,5,727.658683348758
"3444",1491,34.5,7.7,1,72,1,745.065550781631
"3445",402,29.9,8.7,0,74,1,852.777721670767
"3446",1943,16,4.4,0,88,5,798.461574894221
"3447",1265,34.1,8.6,0,91,5,825.184093151862
"3448",503,38.6,4.3,0,75,5,647.768476170798
"3449",1860,33.8,5.7,0,68,1,936.72456254717
"3450",372,39,5.6,1,76,1,731.01410184366
"3451",1934,26.9,8.1,0,81,5,780.002787872218
"3452",670,26.8,5.4,0,80,5,708.062004779155
"3453",777,35.5,6.2,0,84,5,724.264221948882
"3454",553,38.8,9,0,62,1,961.333710579978
"3455",2468,24.6,7.8,0,85,1,791.575183001502
"3456",1200,19.9,6.2,0,69,5,738.550783984829
"3457",1589,20.3,8.4,0,63,5,661.707613632704
"3458",278,19.1,5,1,85,5,478.146250433444
"3459",123,24.8,7.9,0,73,1,773.495944973547
"3460",1802,21.9,8.2,0,70,1,857.85819265293
"3461",805,22.7,3.6,0,62,5,793.974142195657
"3462",1091,34.3,5.9,0,93,5,719.660173985176
"3463",2229,28.8,4.8,0,65,5,735.588836902753
"3464",2462,21.4,8.9,0,71,1,931.316906198238
"3465",839,19.3,6.5,1,93,1,645.729924167972
"3466",659,31.5,6.2,0,94,5,700.708316251015
"3467",2083,25.9,3.8,0,69,5,848.705591952118
"3468",1451,36.5,7.8,0,75,5,621.783797272171
"3469",293,17.2,4.1,0,65,1,806.03418770091
"3470",1013,23.1,8,0,62,1,721.341045864392
"3471",887,20.2,7.1,0,72,5,698.52640661411
"3472",939,35,3.2,0,71,5,783.974892925471
"3473",1158,24.8,5.5,0,63,5,811.216621659696
"3474",2088,34.3,8.6,0,83,1,909.452627583717
"3475",2344,21.1,7.4,0,62,1,861.259834790447
"3476",1967,26.3,7.6,0,93,5,719.072572297106
"3477",231,38.2,8.6,1,87,5,578.95914070153
"3478",1273,30.1,3.3,0,63,5,667.013534166229
"3479",1513,38.5,5.6,0,87,1,768.897444013661
"3480",1801,20.5,4.3,0,61,1,903.002561070025
"3481",226,33.5,3.9,1,84,5,482.751562919778
"3482",927,33.9,6.9,1,84,5,540.220890617153
"3483",2048,25.2,7,0,87,5,715.790199418552
"3484",805,16.1,3.9,0,60,1,790.355805606426
"3485",832,34.2,7.6,0,87,1,856.513289820092
"3486",2412,22.8,7.2,1,79,5,514.74558225212
"3487",2098,24.6,8.5,0,91,5,743.932855129242
"3488",71,37.5,7.6,1,64,5,519.914613974591
"3489",598,26.1,4.9,0,62,1,828.230328089558
"3490",483,22.7,7.4,0,60,1,777.240030746907
"3491",567,34.9,3.3,0,72,5,796.898065088317
"3492",177,32.3,4.4,0,90,5,682.838589476887
"3493",1645,19.6,5.3,1,81,5,417.180404129128
"3494",1811,30.1,6.7,1,94,1,686.741478535502
"3495",2357,17.2,3.9,0,62,1,738.870668616922
"3496",424,30,3.7,0,61,5,789.405382750556
"3497",10,15.1,3.3,0,75,5,599.58242229186
"3498",1545,32.4,3.1,0,73,5,800.405214137087
"3499",1278,21.6,3.8,0,73,1,933.580230529575
