"","x.ph","x.N","x.P","x.K","x.depth","x.temp","x.rain","x.plant"
"2656",8,101,31,76,45.79,24.5,949.68,2
"2657",8.7,79,86,85,31.18,31.5,627.93,2
"2658",8.7,36,116,91,38.44,19,1076.43,2
"2659",6.8,172,118,33,46.03,30,598.53,0
"2660",6.7,167,76,90,35.81,30.7,606.58,0
"2661",6.6,157,42,79,26.21,27.1,928.08,0
"2662",8.9,34,105,65,54.92,29.6,938.43,1
"2663",7.5,110,67,38,26.03,31.3,1142.4,2
"2664",8.4,76,80,93,52.88,39.8,1190.66,1
"2665",7.1,79,87,99,46.54,15.3,1180.5,0
"2666",7.2,137,48,30,29.1,31.3,992.71,1
"2667",7.2,150,109,0,27.83,35.8,732.58,0
"2668",8.8,120,39,47,56.28,25.8,798.71,1
"2669",7.9,73,41,106,16.16,20.1,1137.56,2
"2670",6.3,174,25,23,21.03,34.1,945.94,2
"2671",6,48,82,93,56.46,39.2,805,1
"2672",8,80,41,49,22.39,16,1008.43,2
"2673",8.4,129,91,112,23.84,35.5,1071.11,0
"2674",8.3,147,77,58,45.28,37.8,639.14,2
"2675",6.1,39,49,108,57.25,18.2,818.83,1
"2676",6.3,171,91,23,41.21,38.7,986.76,0
"2677",7.1,162,99,48,37.28,25.1,601.86,0
"2678",6.1,59,43,91,49.49,15.6,655.68,2
"2679",6.6,106,93,110,49.82,31.1,729.44,0
"2680",6.1,46,96,54,58.76,19,509.71,1
"2681",6.2,32,22,89,41.06,38.4,749.79,0
"2682",7.9,56,82,56,52.08,29,812.68,1
"2683",8.9,132,36,112,27.6,18.5,1089.8,0
"2684",7.4,161,116,94,26.1,37.6,785.08,0
"2685",6.5,167,26,31,50.27,28.2,1106.58,0
"2686",8.1,87,35,14,44.12,23.9,607.33,2
"2687",7.6,156,31,37,56.25,26.7,1198.59,2
"2688",6,165,51,7,49.58,17.6,539.04,2
"2689",6.5,124,22,80,23.17,17.1,862.25,0
"2690",8.6,66,55,82,23.28,32.5,780.6,2
"2691",8.2,58,38,30,19.75,22.2,686.05,2
"2692",6.7,79,91,22,15.64,23.2,651.86,2
"2693",8.2,120,75,84,17.83,16.9,881.5,2
"2694",8.7,75,93,15,53.27,26.7,804.85,1
"2695",7.6,128,20,9,56.38,39.2,671.41,2
"2696",7.2,26,76,54,43.41,21.4,1098.18,1
"2697",6.3,35,51,89,19.66,32.3,993.24,1
"2698",8.8,107,106,94,43.68,19.5,862.53,2
"2699",6.5,87,104,114,51.14,25,925.21,0
"2700",7.6,90,21,85,58.06,30.4,959.32,2
"2701",6.8,139,92,116,49.86,23,983.54,0
"2702",9,132,102,29,16.59,26.4,1049.26,1
"2703",8.2,41,70,105,58.2,39.5,659.01,1
"2704",7.2,159,66,118,54.16,15.3,576.09,0
"2705",7.4,45,21,86,15.92,35.6,914.37,0
"2706",8.8,25,29,29,27.43,38.3,1011.33,2
"2707",6.7,79,24,102,34.74,29.2,774.3,0
"2708",7.9,36,24,0,44.87,27.8,1061.55,2
"2709",8.5,161,79,117,46.4,30.1,893.41,0
"2710",6.2,43,50,87,38.2,19.1,879.66,1
"2711",7.7,61,99,115,53.32,40,930.64,0
"2712",6.3,129,27,33,32.74,31.1,666.41,2
"2713",7.2,63,64,88,38.92,30.8,1149.53,0
"2714",8,147,96,32,40.07,17.3,1013.1,2
"2715",7.2,112,88,4,59.98,31.8,767.43,2
"2716",7.1,117,61,19,24.21,27.5,636.67,2
"2717",6,167,69,111,31.75,27.5,587.5,0
"2718",7.7,81,99,84,33.82,18.6,631.19,2
"2719",6.3,109,98,21,46.95,27.6,798.8,0
"2720",8.9,28,54,51,36.26,34.2,1092.98,1
"2721",8,157,118,117,33.16,15.7,1140.66,0
"2722",6.4,38,31,111,48.51,21.4,694.43,2
"2723",6.4,40,83,29,23.18,35.8,815.01,1
"2724",8.4,50,84,13,53.22,27.4,532.25,2
"2725",6.1,162,61,88,31.49,37,1084.71,0
"2726",6.2,27,51,24,20.99,30.4,943.48,1
"2727",6.5,29,102,96,23.64,30.9,1177.14,0
"2728",8.9,59,27,33,32.85,35.1,1148.96,2
"2729",7.4,135,96,68,44.25,36,771.86,0
"2730",7,45,80,103,54.57,17.8,899.95,1
"2731",6.5,159,94,73,36.68,38.7,1074.98,0
"2732",6.7,118,58,15,35.24,30.7,956.81,1
"2733",8.9,146,41,43,25.12,30.9,1142.29,0
"2734",6.5,86,61,101,27.54,32.6,1124.14,2
"2735",7.7,89,79,47,15.82,26.8,952.28,1
"2736",9,38,106,62,25.09,33.1,545.08,2
"2737",8.1,103,114,22,28.43,30,594.93,2
"2738",8.8,53,39,57,18.78,33.1,800.89,1
"2739",8.3,56,83,97,31.6,26.9,505.53,2
"2740",6,174,38,94,30.09,20.5,869.07,2
"2741",6.8,25,114,87,36.81,16.8,978.84,0
"2742",7,57,90,80,16.48,18.3,562.85,1
"2743",7.6,95,118,106,48.46,26.4,968.66,0
"2744",7.7,43,33,37,37.24,33.8,1080.38,2
"2745",7.1,161,92,109,27.46,16.7,702,0
"2746",6.5,129,41,81,51.75,15.3,599.66,0
"2747",8.2,122,93,7,18.95,39.9,1052.98,0
"2748",6.2,134,92,43,48.45,32.1,1193.08,0
"2749",7.1,57,55,28,17.33,37.3,689.39,1
"2750",7.6,29,52,90,30.69,28.3,859.78,1
"2751",7.4,116,91,2,33.31,36.2,502.51,2
"2752",8.4,82,31,85,31.49,27,1168.7,2
"2753",6,42,57,64,17.17,21.1,537.82,1
"2754",8.8,23,52,21,52.63,16.5,731.79,1
"2755",9,140,79,110,23.11,34.3,803.7,0
"2756",7.8,62,43,100,34.43,26.9,703.24,2
"2757",8.9,145,73,35,21.15,32.3,1188.91,0
"2758",6.2,39,56,24,34.32,32.9,894.24,1
"2759",7.4,85,42,52,49.9,35.9,870.49,0
"2760",8.3,88,114,94,16.39,25.5,521.32,2
"2761",8.3,110,102,77,51.06,28.2,593.19,2
"2762",8.2,60,103,84,36.06,22.2,596.6,2
"2763",8.5,80,91,116,43.67,35.2,555.57,2
"2764",6.4,119,97,25,38.08,18.8,1128.48,2
"2765",6.8,119,113,52,45.5,35.7,898.3,0
"2766",7.3,84,26,33,52.5,15.7,1161.64,1
"2767",6.7,165,39,3,34.84,26.6,505.43,0
"2768",8.9,144,74,38,19.6,38.1,858.49,1
"2769",8.7,93,101,22,36.39,31.8,754.48,0
"2770",6.9,61,22,25,22.02,20.7,795.53,2
"2771",8.3,48,80,117,19.2,21.8,743.47,1
"2772",6.5,101,72,83,22.28,33.6,641.56,2
"2773",7.3,117,22,54,49.12,27.3,948.4,0
"2774",7.1,147,61,24,37.27,22,990.2,1
"2775",8.5,158,101,39,39.33,24.9,916.16,0
"2776",6.4,104,90,89,40.13,36.4,516.85,2
"2777",7.2,134,103,29,52,16.3,623.17,0
"2778",8.6,117,91,83,46.47,26,1085.78,2
"2779",7.7,40,64,49,16.77,33.7,1154.06,1
"2780",8.7,167,23,67,41.65,27.6,1171.61,2
"2781",7.7,83,41,62,52.07,32.2,861.11,1
"2782",8.1,171,52,48,38.14,28.2,856.46,1
"2783",8.4,115,67,35,40.94,31.3,937.39,2
"2784",6.4,56,63,54,53.28,32,860.26,1
"2785",7.7,25,59,84,34.53,31.8,620.87,2
"2786",8.2,151,25,92,43.43,19.1,986.35,2
"2787",8.2,57,59,42,53.55,30.8,821.95,1
"2788",6.5,156,102,6,49.55,34.6,763.61,0
"2789",6.4,178,41,62,15.28,28.4,522.22,1
"2790",6.6,139,90,13,25.85,16.1,892.51,2
"2791",8.7,127,82,24,37.22,39.7,583.16,2
"2792",8.1,159,52,29,44.85,27.8,910.95,1
"2793",8.8,132,101,77,46.87,30.6,619.24,0
"2794",7.8,52,86,38,26.98,15.5,1099.93,2
"2795",8.2,126,39,91,43.91,31.3,1122.73,0
"2796",8.2,93,32,83,32.68,37,1073.31,2
"2797",8.4,105,95,103,48.79,28.9,660.67,2
"2798",6.6,91,23,103,57.08,38.4,844.2,2
"2799",8.7,154,81,18,57.52,23.5,591.67,1
"2800",6.5,51,106,67,47.07,16.1,932.8,2
"2801",7.7,31,89,5,50.42,35.7,904.93,1
"2802",6.5,136,67,101,54.37,38.9,1095.68,1
"2803",8.1,100,102,41,43.07,34.6,525.52,2
"2804",8.2,89,81,90,26.99,26.4,1191.23,2
"2805",8.7,117,63,112,39.79,21.4,686.67,2
"2806",6.2,52,113,92,18.86,34.1,954.24,0
"2807",6.6,70,93,51,20,28.4,618.71,2
"2808",6.5,39,29,6,49.42,27.7,631.48,2
"2809",7.3,139,26,73,17.9,31,865.44,0
"2810",6.4,139,86,34,45.68,39.5,1160.31,1
"2811",8.1,161,60,105,21.95,32.5,961.09,0
"2812",6.5,63,91,59,22.53,29.6,893.5,2
"2813",8,156,98,70,51.52,35.2,644.82,2
"2814",7.3,158,109,53,35.07,36.2,1085.34,0
"2815",6.8,126,97,28,58.27,38.6,1138.15,0
"2816",6.1,109,98,40,39.05,33.6,885.57,2
"2817",7.2,163,104,71,55.14,24,851.94,0
"2818",6.3,169,95,41,23.36,21.1,831.9,0
"2819",7.1,160,111,3,37.84,15.9,1048.7,0
"2820",7.1,91,110,43,23.16,19.7,561.84,2
"2821",6.6,140,23,14,21.88,20.1,542.67,2
"2822",8.5,87,86,75,45.38,36.9,880.76,2
"2823",8.4,78,67,42,18.88,36.9,726.75,1
"2824",7.7,59,37,75,38.37,36.6,884,2
"2825",7.3,39,64,9,24.05,26.5,1134.16,0
"2826",7.2,135,75,113,38.34,16.4,535.55,0
"2827",6.7,57,66,45,28.04,32,1053.29,0
"2828",8.7,128,99,62,50.58,19.9,1008.33,1
"2829",8,44,71,5,29.06,24.5,690.21,2
"2830",7.5,98,33,67,43.03,28.8,642.72,2
"2831",7.2,39,105,27,40.69,18.2,884.79,0
"2832",8,40,43,58,32.18,17,1006.38,1
"2833",7.3,113,30,70,49.46,39.3,760.11,0
"2834",6.9,53,89,104,41.95,22,1017.74,2
"2835",6.2,54,22,45,20.54,20.6,679.35,2
"2836",8.7,49,53,67,17.96,32.6,918.81,1
"2837",8.6,124,70,39,42.98,24.6,714.67,0
"2838",8.8,158,86,20,53.03,24.4,570.17,1
"2839",6.7,175,66,22,45.32,38.3,1057.47,0
"2840",7.7,57,88,44,56.44,37.5,989.62,1
"2841",6.5,53,71,91,17.95,35.7,750.91,0
"2842",8.4,155,49,36,38.64,20.5,631.62,2
"2843",6.3,123,46,42,17.03,16.4,810.84,1
"2844",7.3,115,36,3,45.91,39.4,898.13,2
"2845",8.3,44,91,98,17.98,32.7,808.04,0
"2846",8.5,128,74,58,16.3,18.1,512.71,1
"2847",8.2,28,66,93,56.92,28.1,1038.04,1
"2848",8.8,169,114,68,52.13,36.3,1029.58,1
"2849",8.3,108,110,26,59.15,16.8,644.39,2
"2850",8.9,81,110,71,47.44,39.6,1136.5,2
"2851",7,41,47,3,59.02,16.8,853.51,1
"2852",7.9,110,116,48,21.94,39.7,804.19,2
"2853",6.4,119,70,115,27.18,26,1039.8,0
"2854",7.9,93,116,31,19.9,34.1,1111.07,1
"2855",8.6,44,54,103,51.58,31.7,666.76,1
"2856",7.3,83,59,92,54.7,18.2,869.99,1
"2857",8.4,131,71,40,49.98,24.6,864.82,0
"2858",6.4,131,91,3,29.6,16.2,838.36,0
"2859",7.2,106,88,48,54.3,23.3,577.93,1
"2860",8.8,56,31,62,44.06,32.2,523.97,2
"2861",6.8,80,105,83,18.42,32.5,774.55,0
"2862",7,89,77,11,33.83,30,1082.28,2
"2863",8,68,96,19,53.53,22.4,886.68,2
"2864",8.4,96,56,100,56.96,16.1,828.66,1
"2865",8.5,134,30,27,48.93,16.3,770.68,0
"2866",7.5,81,66,94,45.26,18.9,759.94,2
"2867",8.7,177,74,68,43.96,27.4,530.26,2
"2868",8.1,59,48,54,50.39,17,702.73,1
"2869",8.1,30,20,62,28.57,37.2,1042.79,2
"2870",7.8,71,109,108,44.34,20.2,516.34,2
"2871",7.3,161,39,65,42.74,24.8,1086.58,0
"2872",8.9,175,72,71,35.77,19.9,842.35,1
"2873",6.6,68,117,36,26.72,17.7,501.93,0
"2874",8.2,85,92,9,25.87,22.7,762.7,2
"2875",7.4,163,54,75,51.96,22.8,792.04,1
"2876",7.4,154,98,14,16.52,28.8,679.51,0
"2877",7.7,78,106,43,20.28,31,969.05,0
"2878",6,51,90,22,17.66,28.7,871.29,1
"2879",7.8,102,59,64,18.7,33.6,803.9,1
"2880",7.7,151,56,10,57.78,25.9,651.86,2
"2881",6,132,30,8,41.42,17.9,1062.98,2
"2882",8.2,174,118,111,27.94,31.3,1168.49,0
"2883",8.3,90,81,33,45.1,18.9,619.69,2
"2884",6.2,161,22,62,48.2,37.5,519.1,2
"2885",6.4,51,80,109,35.23,29.9,984.76,0
"2886",6.2,26,87,117,19.15,32.7,811.74,1
"2887",6.8,174,68,56,15.4,25,823.51,1
"2888",9,125,108,73,37.41,38.1,1033.81,2
"2889",7.3,23,110,17,21.49,30.9,862.06,0
"2890",7.4,142,70,87,18.18,21.6,639.95,0
"2891",8.9,116,71,62,36.11,21.7,1044.08,2
"2892",6.7,101,23,48,20.16,37.2,824.27,2
"2893",8.6,88,95,32,50.21,20.4,1004.96,2
"2894",7.9,117,99,118,48.11,22.8,836.39,2
"2895",6.9,82,27,37,40.05,20.9,672.56,2
"2896",6.2,27,64,107,16.74,18.9,713.13,1
"2897",8.3,119,38,21,22.07,20.5,906.74,2
"2898",6.1,43,72,104,30.22,15.3,854.69,1
"2899",6.5,20,97,58,16.41,17.8,1150.72,1
"2900",8.6,146,78,9,21.3,16,937.8,2
"2901",7.6,117,89,52,32.95,30.8,841.21,2
"2902",8.1,22,104,91,18.29,25,960.98,1
"2903",7.7,93,78,69,51.25,39.9,1106.26,1
"2904",8.8,137,90,35,23.54,22.7,666.98,2
"2905",8.8,62,76,13,51.75,16.6,1123.82,2
"2906",6.8,168,47,84,33.67,30.9,998.61,0
"2907",8.1,103,86,35,39.62,24.6,703.91,2
"2908",7.4,69,21,107,40.14,30.7,919.06,2
"2909",7.8,87,108,117,31.92,39.2,651.01,2
"2910",6.9,24,21,42,40.51,36.3,662.65,2
"2911",8.9,156,105,16,43.02,19.4,1183.74,0
"2912",8.1,37,96,57,27.34,21.6,708.29,1
"2913",7.5,124,62,68,53.95,39.8,1153.15,1
"2914",7.8,137,28,58,49.53,25.3,733.14,2
"2915",8.5,76,27,116,38.1,19,900.65,2
"2916",6.1,111,44,35,32.14,18.6,973.41,1
"2917",7.5,114,93,23,41.11,32.4,678.35,2
"2918",7.7,67,87,35,30.98,29.7,794.12,2
"2919",8.7,144,77,26,37.3,32.3,723.96,0
"2920",8.9,92,46,26,43.62,28.7,819.29,2
"2921",8.9,124,45,51,45.23,23.7,963.77,0
"2922",7,144,112,58,41.86,34.1,922.97,0
"2923",7.3,115,95,21,28.1,35.5,919.61,0
"2924",8.9,149,48,53,41.51,29.3,1001.76,1
"2925",8.4,171,71,37,55.03,24.1,1084.88,1
"2926",9,129,107,34,44.86,33.1,630.36,2
"2927",8.6,160,99,100,43.89,22.4,981.51,0
"2928",8.3,123,73,17,55.64,34,734.86,1
"2929",8,86,33,106,28.47,31.8,620.96,2
"2930",7.8,147,57,0,34.74,26.9,675.8,2
"2931",8.8,98,91,37,25.58,32.8,1021.91,0
"2932",6.6,147,40,33,51.13,31.5,1010.89,1
"2933",8.6,84,78,27,56.5,39.4,1133.92,1
"2934",7.4,100,118,115,45.12,33.3,1100.84,0
"2935",8,41,62,3,56.23,23.6,723.9,1
"2936",8.9,123,20,56,36.12,39.9,1191.04,2
"2937",7.4,30,73,72,21.14,34.5,931.95,1
"2938",8.6,143,61,118,56.93,35.6,726.15,1
"2939",8.8,76,65,108,29.51,39.8,956.23,0
"2940",8.9,130,20,75,40.37,31.3,781.9,2
"2941",7.4,82,31,3,31.9,24.7,1046.36,2
"2942",7.8,122,62,34,21.87,18,769.39,1
"2943",6.8,132,111,104,24.31,39.7,1172.32,0
"2944",6.5,70,47,14,47.18,25,1164.17,2
"2945",8,101,104,45,47.72,18.5,512.02,2
"2946",6.5,171,46,39,45.44,33.6,636.87,2
"2947",7.3,67,24,58,59.8,35.2,722.05,2
"2948",6.5,116,65,53,50.59,28.3,690.32,1
"2949",7.3,59,109,68,27.89,16.6,905.23,0
"2950",7.1,171,55,69,21.52,17.8,1149.1,1
"2951",8.8,144,118,103,26.23,33.9,593.29,0
"2952",7.7,85,118,96,18.75,38.9,976.12,2
"2953",7.7,70,115,83,48.07,22.9,1059.1,0
"2954",8.5,92,115,102,56.48,21.8,1151.19,2
"2955",7.4,177,48,115,59.13,21,703.69,0
"2956",7,179,55,106,52.31,39.4,586.34,0
"2957",6.5,71,78,103,19.51,36.3,608.69,2
"2958",8.5,159,25,47,15.85,32.2,931.05,1
"2959",6.1,98,87,30,51.35,21.3,983.12,1
"2960",7.1,89,37,109,33.55,19.3,911.14,2
"2961",8.1,57,52,88,16.72,27.1,540.56,2
"2962",6.3,139,41,64,54.8,24.9,561.27,1
"2963",7.8,48,79,80,17.73,26.9,894.36,1
"2964",6.7,145,57,10,28.27,27.4,507.71,2
"2965",8.8,177,43,84,44.5,21.7,1018.2,0
"2966",6.1,40,91,114,52.07,20.7,978.66,1
"2967",8.7,58,53,59,34.52,17.8,955,2
"2968",9,144,71,7,52.21,16.2,877.9,1
"2969",6.2,164,21,55,23.59,27.1,727.45,0
"2970",6.3,80,84,57,48.45,34.3,614.28,2
"2971",6.3,125,63,64,42.51,31.5,1024.45,0
"2972",6.4,96,26,8,15.45,39.5,510.53,2
"2973",7.8,174,56,99,38.63,29.6,936.61,0
"2974",6.7,145,38,10,32.78,19.6,860.77,2
"2975",8.6,67,98,50,45.88,30.9,915.19,0
"2976",7.5,165,59,45,44.79,24,1179.4,1
"2977",8.3,145,91,75,51.42,23.8,833.54,0
"2978",8.3,165,64,119,57.17,22.1,673.16,2
"2979",7.3,85,70,108,48.59,24.8,685.11,0
"2980",6.4,135,101,66,38.12,15.4,783.49,0
"2981",8.6,93,117,4,23.55,17.2,1034.93,2
"2982",6.8,157,56,44,59.53,15.5,701.67,1
"2983",6.8,149,69,99,17.86,34.9,686.19,0
"2984",7.3,55,87,59,17.75,15.5,898.45,1
"2985",8.6,157,43,31,51.66,15.3,529.31,1
"2986",7.7,134,116,88,52.14,30.1,575.96,0
"2987",7.2,126,61,107,42.24,32.6,1045.33,0
"2988",7.7,52,58,110,44.75,18.1,1052.33,2
"2989",8.6,27,79,88,49.35,18.5,586.33,2
"2990",8.9,45,43,35,26.7,29.7,528.45,2
"2991",7.4,137,21,92,19.4,20,845.79,0
"2992",7.6,153,28,47,24.02,21.1,618.49,2
"2993",6,115,115,29,58.42,29.7,501.67,2
"2994",8,135,32,66,22.94,24,1080.62,2
"2995",6.6,155,98,62,20.93,17,895.28,0
"2996",7.6,103,71,110,27.26,34.8,1119,2
"2997",6.6,61,55,90,58.33,30.1,941.4,0
"2998",6.3,67,27,106,52.95,31.4,826.95,2
"2999",7.6,106,98,9,38.73,24.4,590.97,2
"3000",6.5,152,63,91,21.33,36.8,544.16,0
"3001",8.1,27,37,63,29.7,30.8,1022.21,1
"3002",8.1,88,111,111,29.16,23.8,918.43,2
"3003",7.8,78,57,22,38.66,25.4,519.49,2
"3004",7.3,59,67,84,52.17,18.2,930.81,1
"3005",8.2,140,69,19,33.71,35.2,718.12,0
"3006",7.7,172,51,48,19.58,20.1,870.25,1
"3007",6.5,25,53,70,47.14,34.2,856.57,1
"3008",8.1,63,57,43,54.17,17.8,960.3,1
"3009",8.7,150,47,103,31.42,29.6,964.86,0
"3010",6.5,111,39,44,18.75,34,551.77,1
"3011",8.1,73,60,61,28.15,24.4,1197.13,2
"3012",8.5,45,59,96,21.53,19.2,505.61,2
"3013",7.9,87,24,104,41.23,25.8,1186.03,2
"3014",7.5,125,29,64,57.64,30.6,589.8,2
"3015",6.2,161,91,67,24.4,30.7,568.13,0
"3016",8.9,118,92,94,17.22,25.4,550.25,2
"3017",6.4,80,105,3,50.61,31.6,706.74,0
"3018",6.1,155,47,116,16.93,34.8,1090.62,1
"3019",6.5,29,57,110,36.52,22.2,972.99,0
"3020",8.7,150,23,63,26.23,35.5,643.04,2
"3021",8.4,95,99,55,58.86,29.1,1075.59,2
"3022",8.5,168,111,40,33,16.2,969.65,2
"3023",6.4,163,60,76,53.36,26.8,543.2,1
"3024",6.9,116,59,58,54.04,19.1,1121.44,1
"3025",6.6,165,45,0,55.39,26.4,750.29,0
"3026",6.3,54,37,80,36.92,21.9,821.4,1
"3027",7.9,96,112,63,27.83,19.9,606.45,2
"3028",8.6,73,100,119,34.43,20.3,608.39,2
"3029",8.3,139,100,86,55.81,38.9,608.46,0
"3030",7.9,135,58,10,19.59,36.4,523.65,2
"3031",8.9,153,114,105,58.06,34.2,1093.37,0
"3032",8.1,168,110,83,24.65,25.8,772.47,0
"3033",7.5,72,34,58,44.83,30,766.55,2
"3034",8.7,175,26,105,59.39,21.8,902.14,2
"3035",8.4,172,99,84,23.47,24.9,947.52,0
"3036",9,53,79,70,49.71,24.8,973.24,2
"3037",8.4,71,110,75,33.96,18.2,814.23,0
"3038",7,64,31,18,30.18,18.6,1106.61,2
"3039",8.6,55,109,2,21.97,15.4,1175.31,2
"3040",7.5,59,94,23,58.3,16.9,516.16,2
"3041",6.7,82,63,88,46.08,18.3,1153.92,0
"3042",6,102,97,62,39.54,32.1,658.64,2
"3043",6.5,24,64,39,43.51,24.1,660.22,1
"3044",6.2,144,56,108,38.23,22.8,985.24,0
"3045",8.5,108,24,56,43.61,30.4,982.9,2
"3046",6.9,162,100,50,44.2,32.7,1023.02,0
"3047",7.1,150,105,15,36.14,21.8,660.38,0
"3048",6.2,30,75,56,31.29,36.9,784.06,1
"3049",8.2,155,53,116,25.46,15.1,994.97,0
"3050",8.3,46,84,1,56.32,20.7,1142.81,1
"3051",7.1,176,46,66,55.48,33.5,1154.51,1
"3052",8.3,142,80,56,35.51,38.3,1028.65,1
"3053",6.4,129,95,118,39.23,27.9,746.84,0
"3054",7.8,98,52,42,32.24,35.7,693.63,2
"3055",9,66,47,56,39.24,22.1,1166.18,2
"3056",7.3,74,63,1,34.48,39.8,1169.81,2
"3057",7.9,51,54,91,19.19,18.1,622.8,2
"3058",8.3,27,113,89,32.58,15.5,502.61,2
"3059",8.3,118,78,37,43.77,32.9,1090.11,2
"3060",6.1,149,91,94,32.79,22.1,888.62,0
"3061",6.9,51,85,85,56.72,24.6,863.32,0
"3062",7.5,27,26,39,47.9,27,830.69,2
"3063",6.7,119,89,23,42.62,20.2,1106.38,0
"3064",6.8,97,32,18,45.81,27.1,1025.98,2
"3065",8.4,46,43,18,43.77,18,1158.29,1
"3066",8.8,177,113,100,57.23,34.8,595.54,0
"3067",6.3,160,109,81,33.05,26,616.15,0
"3068",8.7,63,72,13,52.92,37.4,654.26,2
"3069",6.4,61,41,92,57.8,20.4,1199.67,0
"3070",8.2,108,36,80,56.95,21.9,758.45,1
"3071",8.8,53,62,24,23.24,26.5,774.04,2
"3072",7.2,93,82,52,50.49,18.4,690.61,1
"3073",7.2,143,55,72,51.69,24.8,1060.69,1
"3074",7.3,51,93,44,18.47,28.5,1186.55,1
"3075",8.6,101,47,22,29.85,26.8,1121.32,2
"3076",6,82,69,47,49.61,24.5,657.89,2
"3077",6.8,129,48,84,31.75,23.7,935.9,0
"3078",8.7,167,61,5,46.03,23.4,976.75,2
"3079",8.9,89,77,112,33.69,37.3,1071.22,0
"3080",8.5,27,118,103,43.61,32.8,529.35,2
"3081",6.1,141,73,91,36.13,16.6,1104.23,0
"3082",7.3,109,104,15,16.63,18.5,1132.35,1
"3083",8.6,38,40,49,17.94,33.7,715.59,1
"3084",8.7,122,113,72,53.75,29,1156.55,1
"3085",6.5,117,61,19,46.92,25,710.27,0
"3086",7.8,59,113,2,33.37,31.2,509.15,2
"3087",9,104,119,46,44.43,36.5,716.91,0
"3088",8.4,28,72,17,28.71,35.8,852.52,1
"3089",6.5,171,81,22,40.16,32.7,722.38,0
"3090",8.1,50,78,76,43.29,25,631.74,2
"3091",8.3,39,49,67,17.27,32.8,843.33,1
"3092",6.5,32,25,13,22.72,38.2,800.37,2
"3093",8.9,30,87,8,18.53,30.4,749.75,1
"3094",7.3,166,81,104,17.96,22.9,935.75,1
"3095",6.1,57,107,70,45.58,20,788.87,0
"3096",8,49,69,5,32.08,36.7,858.38,2
"3097",6.4,110,67,39,54.98,29.6,868.94,1
"3098",9,163,74,90,39.16,36.2,864.31,2
"3099",8.4,94,77,86,32.02,25.2,698.1,2
"3100",8.6,113,42,26,42.67,37.5,567.75,2
"3101",8.6,107,74,36,39.13,19.3,600.98,2
"3102",8.8,161,84,56,33.08,16.2,1000.84,1
"3103",8.4,141,95,46,21.73,21.2,699.16,0
"3104",7.5,170,73,51,48.32,31.5,978.93,1
"3105",7.6,156,112,34,56.61,25.4,809.02,0
"3106",8.1,45,48,14,31.66,35.4,785.46,2
"3107",6.5,99,60,37,16.07,16.7,926.08,1
"3108",8.1,127,73,111,49.56,29.9,1078.54,2
"3109",7.4,138,97,98,48.62,24.3,638.06,0
"3110",8.6,72,64,77,55.14,39.6,616.37,2
"3111",7.7,111,58,61,38.27,27.8,923.75,2
"3112",7.7,25,85,19,35.24,33.8,756.8,1
"3113",7.5,146,50,110,24.89,35.8,955.56,0
"3114",8.3,97,44,33,19.95,17.1,1066.88,1
"3115",7.5,30,75,116,42.57,29.5,687.81,2
"3116",7.8,42,70,63,50.84,23.7,609.21,1
"3117",8,54,40,29,36.49,32.4,905.53,2
"3118",7.7,60,111,2,57.03,24.5,1167.58,2
"3119",8.7,61,114,39,44.22,32,1102.02,0
"3120",7.9,169,72,104,23.42,30.8,886.79,2
"3121",7.7,134,42,74,26.32,15.8,677.28,2
"3122",7.9,28,55,61,45.25,30.6,1165.32,1
"3123",8.9,45,115,15,30.82,17.4,818.63,0
"3124",6.2,51,53,112,54.7,36,560.22,2
"3125",7.4,106,60,10,39.59,21.8,697.64,2
"3126",7.6,103,41,89,20.3,37.7,654.55,2
"3127",8.6,53,63,71,21.85,36.6,1193.55,2
"3128",8.6,108,48,39,24.23,27.3,1114.96,2
"3129",7.1,34,95,1,55.27,28.8,758.06,0
"3130",7.8,54,59,19,37.03,27.1,854.46,2
"3131",8.7,109,41,18,42.67,21.4,651.62,2
"3132",8.7,143,79,16,23.5,16,1003.26,1
"3133",7.7,124,33,107,27.99,35,1154.61,0
"3134",8.7,25,35,80,55,29.3,989.64,1
"3135",6.8,172,62,33,34.86,26.3,1193.39,0
"3136",7,132,77,82,19.7,22.8,1056.33,1
"3137",7.2,114,75,90,48.41,33.3,1183.37,0
"3138",6.4,175,110,55,22.69,34.8,881.03,0
"3139",8.6,88,53,117,42.39,26.3,1167.61,0
"3140",6.5,96,82,6,24.72,28.8,1076.25,2
"3141",6,34,109,93,21.82,37.9,925.69,0
"3142",8.5,40,40,91,21.82,22.3,634.93,2
"3143",7.9,146,61,30,39.93,16.6,1034.71,0
"3144",6.6,24,55,65,26.87,34.1,711.38,1
"3145",8.4,25,65,55,43.37,36.3,537.5,1
"3146",7.3,171,38,93,38.21,24.9,1098.7,0
"3147",7.4,84,56,56,15.48,31.9,1131.3,1
"3148",8.9,113,88,109,24,19,723.82,2
"3149",7.6,35,117,113,31.77,39.1,698.86,0
"3150",6.2,39,37,117,54.33,26.2,1143.32,1
"3151",6.7,66,110,88,25.64,39.6,538.54,0
"3152",6.2,123,76,56,39.88,21.4,1166.61,1
"3153",6.9,35,98,12,19.59,23.2,642.69,2
"3154",8.3,146,61,96,55.35,24.2,820.68,1
"3155",7.6,102,36,93,17.45,34.5,817.31,2
"3156",8.1,53,24,3,21.39,17.8,1024.57,2
